mal_id,name,score,genres,english_name,japanese_name,type,episodes,aired,premiered,producers,licensors,studios,source,duration,rating,ranked,popularity,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,score_10,score_9,score_8,score_7,score_6,score_5,score_4,score_3,score_2,score_1,aired_start,aired_end,is_outlier,weighted_score,drop_ratio,score_category,main_studio,studio_tier,year,decade,n_genres,main_genre,engagement_ratio
42121,Kanashimi no Kodomo-tachi,,Music,,悲しみの子供たち,Music,1.0,"Feb 15, 2020",,,,,Original,3 min.,PG-13 - Teens 13 or older,14862.0,16267,125,0,2,105,0,1,17,6.0,2.0,7.0,13.0,24.0,12.0,4.0,2.0,3.0,2.0,2020-02-15,,False,,0.0094,,,,2020.0,2020.0,1.0,Music,0.0
42129,Bem Movie: Become Human,6.83,"Action, Horror, Demons, Supernatural",,劇場版BEM 〜BECOME HUMAN〜,Movie,1.0,"Oct 2, 2020",,,,Production I.G,Original,1 hr. 30 min.,,4297.0,6104,5746,11,263,1512,110,65,3796,83.0,75.0,208.0,349.0,219.0,100.0,41.0,17.0,5.0,13.0,2020-10-02,,False,25.68,0.0412,Bon,Production I.G,Top,2020.0,2020.0,4.0,Action,0.0019
42132,Beng Huai Xinghe,,"Action, Sci-Fi, Adventure",Galaxy Devastator,崩坏星河,ONA,12.0,"May 5, 2019 to Jul 14, 2019",,,,Kaca Entertainment,Novel,20 min. per ep.,R - 17+ (violence & profanity),13428.0,15121,190,0,19,59,9,18,85,1.0,1.0,2.0,14.0,13.0,4.0,3.0,3.0,,2.0,2019-05-05,2019-07-14,False,,0.2338,,Kaca Entertainment,Indie,2019.0,2010.0,3.0,Action,0.0
42136,Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center,6.35,"Action, Adventure, Comedy, Kids, Fantasy",,ポケットモンスターダイヤモンドパール・あつまれ！ポケモンプラネットセンター,Movie,1.0,"Jul 2, 2006",,,,,Game,26 min.,PG - Children,6618.0,12005,532,0,11,324,13,22,162,14.0,9.0,21.0,39.0,51.0,18.0,8.0,3.0,1.0,2.0,2006-07-02,,False,17.31,0.0636,Moyen,,,2006.0,2000.0,5.0,Action,0.0
42141,Kanojo ga Yatsu ni Idakareta Hi,5.89,Hentai,,彼女がヤツに抱かれたヒ,OVA,,"Aug 28, 2020 to ?",,,,,Original,30 min.,Rx - Hentai,,8844,2010,14,1023,3,297,142,545,46.0,30.0,68.0,111.0,154.0,118.0,73.0,36.0,22.0,25.0,2020-08-28,,False,19.46,0.9793,Moyen,,,2020.0,2020.0,1.0,Hentai,0.007
42142,X-Men Openings,,"Action, Super Power",,X-MEN,Special,2.0,"Apr, 1994 to Oct, 1994",,"TV Tokyo, Shogakukan-Shueisha Productions",,,Other,1 min. per ep.,PG-13 - Teens 13 or older,12881.0,15220,184,1,1,146,2,6,29,7.0,6.0,14.0,20.0,17.0,23.0,3.0,,1.0,4.0,,,False,,0.0395,,,,,,2.0,Action,0.0054
42143,Aya to Majo,5.95,Magic,,アーヤと魔女,Movie,1.0,"Dec 30, 2020",,"NHK, NHK Enterprises",GKIDS,Studio Ghibli,Novel,1 hr. 22 min.,PG - Children,8367.0,7543,3328,5,77,976,47,38,2190,27.0,35.0,91.0,179.0,179.0,131.0,93.0,48.0,34.0,13.0,2020-12-30,,False,20.96,0.0375,Moyen,Studio Ghibli,Top,2020.0,2020.0,1.0,Magic,0.0015
42144,Jingju Mao Zhi Xinnian de Maoxian,,"Action, Adventure, Comedy, Kids, Fantasy",Jing-Ju Cats 2,京剧猫之信念的冒险,TV,52.0,"Jul 10, 2017 to Aug 14, 2017",Summer 2017,,,Dazzling Star,Original,12 min. per ep.,PG - Children,14681.0,17353,53,1,3,10,3,16,21,1.0,1.0,,,1.0,1.0,1.0,,,2.0,2017-07-10,2017-08-14,False,,0.6154,,Dazzling Star,Indie,2017.0,2010.0,5.0,Action,0.0189
42145,Hulaing Babies Aratame: Staying Babies,,"Slice of Life, Comedy",,フライングベイビーズ改め ステイングベイビーズ,TV,4.0,"Jun 10, 2020 to Jul 15, 2020",Summer 2020,JTB Next Creation,,Gaina,Original,5 min. per ep.,PG-13 - Teens 13 or older,14528.0,11971,534,0,37,122,22,72,281,7.0,,3.0,8.0,15.0,23.0,12.0,8.0,9.0,11.0,2020-06-10,2020-07-15,False,,0.3711,,Gaina,Mid,2020.0,2020.0,2.0,Slice of Life,0.0
42146,Jingju Mao Zhi Cheng Feng Polang,,"Action, Adventure, Comedy, Kids, Martial Arts, Fantasy",Jing-Ju Cats 3,京剧猫之乘风破浪,TV,52.0,"Jul 9, 2018 to Aug 13, 2018",Summer 2018,,,Dazzling Star,Original,12 min. per ep.,PG - Children,14693.0,17213,65,1,3,9,4,16,33,,1.0,,,,2.0,1.0,,,1.0,2018-07-09,2018-08-13,False,,0.64,,Dazzling Star,Indie,2018.0,2010.0,6.0,Action,0.0154
42147,Jingju Mao Zhi Jiaota Shidi,,"Action, Adventure, Comedy, Kids, Fantasy",,京剧猫之脚踏实地,ONA,70.0,"Mar 24, 2020 to ?",,,,,Original,12 min. per ep.,PG - Children,14716.0,17359,57,1,9,0,3,16,29,,1.0,,,,,1.0,,,3.0,2020-03-24,,False,,1.0,,,,2020.0,2020.0,5.0,Action,0.0175
42148,Xin Jue,,"Action, Sci-Fi, Adventure, Magic",,芯觉,ONA,13.0,"Oct 13, 2020 to Dec 29, 2020",,bilibili,,,Original,21 min. per ep.,PG-13 - Teens 13 or older,12906.0,11641,611,1,110,92,23,55,331,8.0,7.0,14.0,23.0,20.0,12.0,4.0,5.0,4.0,8.0,2020-10-13,2020-12-29,False,,0.3741,,,,2020.0,2020.0,4.0,Action,0.0016
42149,Qiang Shen Ji: Tegong Shijie Pian,,"Action, Sci-Fi",,枪神记 特工世界篇,ONA,12.0,"Jun 15, 2018 to Aug 31, 2018",,,,,Game,21 min. per ep.,PG-13 - Teens 13 or older,11662.0,14938,198,0,17,67,7,18,89,2.0,4.0,7.0,14.0,8.0,4.0,2.0,,1.0,3.0,2018-06-15,2018-08-31,False,,0.2118,,,,2018.0,2010.0,2.0,Action,0.0
42151,Qiang Shen Ji: Xuezu Mishi Pian,,"Action, Sci-Fi",,枪神记 血族秘史篇,ONA,12.0,"Dec 15, 2019 to Feb 23, 2020",,,,,Game,20 min. per ep.,PG-13 - Teens 13 or older,11650.0,15507,165,1,15,58,4,21,67,1.0,2.0,10.0,12.0,5.0,6.0,,,,2.0,2019-12-15,2020-02-23,False,,0.2658,,,,2019.0,2010.0,2.0,Action,0.0061
42156,Zetsubou Funsai Shoujo ∞ Amida,6.55,"Action, Super Power, Drama, Fantasy",,絶望粉砕少女∞アミダ,Music,1.0,"May 25, 2020",,XFLAG,,Madhouse,Game,4 min.,PG - Children,5619.0,13699,282,0,11,203,6,8,54,5.0,8.0,24.0,58.0,27.0,16.0,2.0,1.0,3.0,3.0,2020-05-25,,False,16.06,0.0379,Bon,Madhouse,Top,2020.0,2020.0,4.0,Action,0.0
42158,Wangu Xian Qiong IV: Yin Yue Cheng Pian,,"Action, Adventure, Fantasy",,万古仙穹 Ⅳ 银月城篇,ONA,12.0,"Apr 16, 2020 to Jul 2, 2020",,iQIYI,,ASK Animation Studio,Novel,17 min. per ep.,PG-13 - Teens 13 or older,12774.0,12616,416,3,45,28,14,38,291,4.0,1.0,3.0,7.0,6.0,,,1.0,2.0,2.0,2020-04-16,2020-07-02,False,,0.5758,,ASK Animation Studio,Indie,2020.0,2020.0,3.0,Action,0.0072
42161,Zuruggu to Mimikkyu,6.66,Comedy,Chase the Beans,ズルッグとミミッキュ,ONA,1.0,"Jun 4, 2020",,"Nintendo, Creatures Inc.",,DandeLion Animation Studio,Game,4 min.,G - All Ages,5082.0,8481,2308,2,56,1641,25,29,557,71.0,65.0,172.0,353.0,312.0,152.0,35.0,22.0,7.0,4.0,2020-06-04,,False,22.4,0.0174,Bon,DandeLion Animation Studio,Indie,2020.0,2020.0,1.0,Comedy,0.0009
42163,Arknights,,"Action, Game, Fantasy",Arknights,アークナイツ,ONA,,"Nov 19, 2019 to ?",,,,,Game,30 sec.,PG-13 - Teens 13 or older,13362.0,14376,236,4,64,0,31,10,131,7.0,3.0,5.0,6.0,4.0,4.0,1.0,1.0,,1.0,2019-11-19,,False,,1.0,,,,2019.0,2010.0,3.0,Action,0.0169
42168,BIGOTRE Capture Mission,,Game,,BIGOTRE Capture Mission,ONA,3.0,"Apr 6, 2020 to May 30, 2020",,,,,Original,26 sec. per ep.,G - All Ages,13417.0,16259,124,0,3,78,0,19,24,2.0,,,3.0,7.0,13.0,10.0,7.0,6.0,8.0,2020-04-06,2020-05-30,False,,0.1959,,,,2020.0,2020.0,1.0,Game,0.0
42170,Mottainai Baasan,,Slice of Life,Mottainai Grandma,もったいないばあさん,ONA,4.0,"Jun 4, 2020 to Jun 25, 2020",,,,LIDENFILMS,Picture book,6 min. per ep.,G - All Ages,15664.0,16911,88,0,7,31,1,19,30,2.0,,1.0,,6.0,4.0,3.0,3.0,2.0,3.0,2020-06-04,2020-06-25,False,,0.38,,LIDENFILMS,Mid,2020.0,2020.0,1.0,Slice of Life,0.0
42172,Dase! Ikevo Gakuen,,"Comedy, Romance",,出せ！イケボ学園,ONA,4.0,"Jan 8, 2019 to Aug 21, 2019",,,,,Original,3 min. per ep.,G - All Ages,13777.0,16971,86,0,2,46,1,13,24,,,,,7.0,9.0,4.0,2.0,2.0,7.0,2019-01-08,2019-08-21,False,,0.2203,,,,2019.0,2010.0,2.0,Comedy,0.0
42176,Huyao Xiao Hongniang: Jin Chenxi,6.98,"Comedy, Historical, Supernatural, Drama, Romance",,狐妖小红娘 金晨曦,ONA,10.0,"Jun 19, 2020 to Aug 14, 2020",,,,"Haoliners Animation League, Garden Culture",Manga,18 min. per ep.,PG-13 - Teens 13 or older,3701.0,9846,1343,3,151,392,41,43,716,39.0,24.0,61.0,78.0,47.0,16.0,3.0,4.0,1.0,5.0,2020-06-19,2020-08-14,False,21.84,0.0989,Bon,Haoliners Animation League,Top,2020.0,2020.0,5.0,Comedy,0.0022
42178,Mi Bao Zhi Guo,,"Sci-Fi, Mystery, Fantasy",The Country of Rare Treasure,秘宝之国,ONA,,,,,,2:10 AM Animation,Original,,,,12886,374,0,0,0,0,0,374,,,,,,,,,,,,,False,,,,2:10 AM Animation,Indie,,,3.0,Sci-Fi,0.0
42179,Lalalacoco II,,"Comedy, Kids, Slice of Life",,LALALACOCO II,TV,,"Jul 6, 2020 to ?",Summer 2020,,,,Other,,G - All Ages,15285.0,16906,92,0,12,0,6,26,48,,,1.0,,2.0,,,,1.0,5.0,2020-07-06,,False,,1.0,,,,2020.0,2020.0,3.0,Comedy,0.0
42181,Shingata Jii (5-daime) LT-AM-3501,,Comedy,,新型Jii (5代目) LT-AM-3501,Special,5.0,"Dec 26, 2019",,,,,Original,21 sec. per ep.,G - All Ages,11976.0,17091,75,0,1,48,0,12,14,,,,2.0,2.0,6.0,5.0,6.0,3.0,8.0,2019-12-26,,False,,0.2,,,,2019.0,2010.0,1.0,Comedy,0.0
42183,San Jian Hao Zhi Ban Mian Ren,,"Action, Adventure, Romance, Martial Arts, Fantasy",,三剑豪之半面人,ONA,12.0,"Mar 16, 2016 to Jun 1, 2016",,,,,Original,12 min. per ep.,,11806.0,16610,109,1,13,35,2,11,48,2.0,2.0,1.0,7.0,6.0,5.0,2.0,1.0,,,2016-03-16,2016-06-01,False,,0.2391,,,,2016.0,2010.0,5.0,Action,0.0092
42187,Wu Shang Shen Di,7.11,"Action, Adventure, Supernatural, Magic",,无上神帝,ONA,64.0,"May 18, 2020 to Dec 18, 2020",,"Tencent Penguin Pictures, iQIYI",,Ruo Hong Culture,Novel,7 min. per ep.,PG-13 - Teens 13 or older,3153.0,10584,949,13,262,383,19,46,239,48.0,32.0,82.0,88.0,55.0,8.0,5.0,5.0,2.0,6.0,2020-05-18,2020-12-18,False,21.17,0.1072,Bon,Ruo Hong Culture,Mid,2020.0,2020.0,4.0,Action,0.0137
42191,RGB Adventure Recaps,,"Sci-Fi, Adventure, Fantasy",,RGBアドベンチャー『Another Adventure』,Special,2.0,"Jan 14, 2007 to Jan 21, 2007",,,,,,20 min. per ep.,G - All Ages,11687.0,17474,40,0,1,12,1,9,17,1.0,,,,2.0,,1.0,2.0,1.0,2.0,2007-01-14,2007-01-21,False,,0.4286,,,,2007.0,2000.0,3.0,Sci-Fi,0.0
42192,Edens Zero,,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",Edens Zero,EDENS ZERO,TV,,"Apr 11, 2021 to ?",Spring 2021,,,J.C.Staff,Manga,,PG-13 - Teens 13 or older,,3204,26239,320,3,0,1,2,26233,,1.0,,,1.0,,,,,2.0,2021-04-11,,False,,1.0,,J.C.Staff,Top,2021.0,2020.0,6.0,Action,0.0122
42194,Katarina to Manabou,5.81,Comedy,,カタリナと学ぼう,ONA,9.0,"May 10, 2020 to Jul 7, 2020",,Grooove,,AQUA ARIS,Light novel,44 sec. per ep.,PG-13 - Teens 13 or older,8808.0,6691,4634,3,367,867,118,103,3179,26.0,12.0,36.0,95.0,140.0,167.0,40.0,22.0,11.0,11.0,2020-05-10,2020-07-07,False,21.3,0.1062,Moyen,AQUA ARIS,Mid,2020.0,2020.0,1.0,Comedy,0.0006
42199,We are Bulletproof: The Eternal,,Music,,We are Bulletproof:The Eternal,Music,1.0,"Jun 11, 2020",,,,,Original,4 min.,G - All Ages,12824.0,15808,149,4,1,131,0,2,15,16.0,6.0,1.0,14.0,13.0,18.0,9.0,6.0,1.0,4.0,2020-06-11,,False,,0.015,,,,2020.0,2020.0,1.0,Music,0.0268
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8.64,"Psychological, Drama, Thriller, Fantasy",,Re：ゼロから始める異世界生活,TV,12.0,"Jan 6, 2021 to ?",Winter 2021,Kadokawa,,White Fox,Light novel,28 min. per ep.,R - 17+ (violence & profanity),56.0,399,342829,5059,214713,51,4191,1568,122306,22038.0,22548.0,17639.0,7237.0,2242.0,965.0,491.0,230.0,151.0,536.0,2021-01-06,,False,47.82,0.9685,Excellent,White Fox,Mid,2021.0,2020.0,4.0,Psychological,0.0148
42205,Shaman King (2021),,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",,SHAMAN KING,TV,,"Apr, 2021 to ?",Spring 2021,King Records,,Bridge,Manga,,PG-13 - Teens 13 or older,,2392,45941,241,4,0,3,0,45934,1.0,2.0,,,,,,,,,,,False,,,,Bridge,Mid,,,6.0,Action,0.0052
42206,Nu Wushen de Canzhuo II,6.82,"Slice of Life, Comedy",Cooking with Valkyries II,女武神的餐桌 II,ONA,8.0,"Jul 17, 2020 to Sep 19, 2020",,,,"Blade, Thundray",Game,7 min. per ep.,PG - Children,4359.0,7744,3082,12,384,766,85,82,1765,67.0,48.0,112.0,201.0,133.0,65.0,23.0,8.0,8.0,7.0,2020-07-17,2020-09-19,False,23.79,0.0967,Bon,Blade,Indie,2020.0,2020.0,2.0,Slice of Life,0.0039
42208,Oshiri Mae Man,,"Comedy, Super Power",,おしり前マン,ONA,2.0,"May 9, 2018 to Jun 29, 2018",,,,,Game,3 min. per ep.,PG-13 - Teens 13 or older,11408.0,17070,78,0,1,57,0,10,10,3.0,,,1.0,4.0,10.0,8.0,4.0,2.0,9.0,2018-05-09,2018-06-29,False,,0.1493,,,,2018.0,2010.0,2.0,Comedy,0.0
42209,Xixing Ji Zhi Zaijian Wukong,,"Action, Adventure, Historical, Martial Arts, Fantasy",The Westward,西行纪之再见悟空,Movie,1.0,"May 4, 2020",,,,BYMENT,Manga,1 hr. 5 min.,PG-13 - Teens 13 or older,12909.0,14021,259,2,21,57,5,26,150,8.0,3.0,10.0,12.0,3.0,5.0,3.0,1.0,1.0,6.0,2020-05-04,,False,,0.3133,,BYMENT,Indie,2020.0,2020.0,5.0,Action,0.0077
42211,Original Eigakan Manner Eizou,,"Comedy, Parody",,オリジナル映画館マナー映像,Special,1.0,"Sep 10, 2019",,,,,Original,2 min.,PG-13 - Teens 13 or older,11380.0,16554,112,0,1,77,0,16,18,1.0,,1.0,3.0,6.0,8.0,13.0,9.0,1.0,12.0,2019-09-10,,False,,0.172,,,,2019.0,2010.0,2.0,Comedy,0.0
42214,Kongjwi & Patjwi,,"Romance, Fantasy",Kongjwi & Patjwi,콩쥐 팥쥐,Movie,1.0,"Jan 23, 1978",,,,,,1 hr. 12 min.,G - All Ages,15131.0,17481,41,0,4,10,0,9,18,,,,1.0,2.0,3.0,,1.0,,2.0,1978-01-23,,False,,0.4737,,,,1978.0,1970.0,2.0,Romance,0.0
42215,Ujudaejang Aekkunun,,"Action, Sci-Fi, Adventure, Space",,우주대장 애꾸눈,Movie,1.0,1980,,,,,,1 hr. 16 min.,PG - Children,12686.0,17488,35,0,0,6,0,10,19,,,,,1.0,3.0,,,,1.0,,,False,,0.625,,,,,,4.0,Action,0.0
42220,Condom Battler Gorou,5.51,"Action, Parody",,コンドームバトラー ゴロー,ONA,4.0,"Jun 11, 2020",,,,,Original,57 sec. per ep.,PG-13 - Teens 13 or older,9654.0,13349,342,1,20,205,2,24,91,26.0,2.0,7.0,11.0,33.0,41.0,16.0,11.0,9.0,11.0,2020-06-11,,False,13.97,0.1048,Moyen,,,2020.0,2020.0,2.0,Action,0.0029
42223,Oujo & Onna Kishi W Do Gehin Roshutsu,5.75,"Hentai, Fantasy",,王女＆女騎士Wド下品露出,OVA,,"Aug 28, 2020 to ?",,,,,Visual novel,30 min.,Rx - Hentai,,9068,1855,6,933,2,282,141,497,45.0,30.0,61.0,91.0,148.0,100.0,82.0,42.0,27.0,31.0,2020-08-28,,False,18.79,0.986,Moyen,,,2020.0,2020.0,2.0,Hentai,0.0032
42224,Shikiyoku Infinite,6.39,Hentai,,色欲INFINITE,OVA,,"Aug 28, 2020 to ?",,,,,Manga,19 min.,Rx - Hentai,,8093,2704,12,1489,6,422,176,611,110.0,54.0,149.0,193.0,213.0,141.0,81.0,38.0,22.0,22.0,2020-08-28,,False,21.93,0.967,Moyen,,,2020.0,2020.0,1.0,Hentai,0.0044
42228,Junkers Come Here Pilot Film,,Slice of Life,,ユンカース・カム・ヒア パイロットフィルム,Special,1.0,2001,,,,,Novel,3 min.,G - All Ages,14715.0,15722,151,0,3,81,1,10,56,2.0,1.0,1.0,13.0,14.0,15.0,2.0,2.0,,4.0,,,False,,0.1099,,,,,,1.0,Slice of Life,0.0
42233,Suirin: Karma (Ni),,"Music, Dementia",,水輪 カルマ（二）,Movie,1.0,1980,,,,,Original,4 min.,G - All Ages,12241.0,17061,77,1,2,56,0,3,16,3.0,,7.0,5.0,11.0,5.0,3.0,2.0,1.0,2.0,,,False,,0.0508,,,,,,2.0,Music,0.013
42234,Ringo to Shoujo,,Dementia,,リンゴと少女,Movie,1.0,"Dec, 1982",,,,,Original,7 min.,G - All Ages,11712.0,17019,82,0,1,54,0,6,21,2.0,,1.0,4.0,1.0,16.0,6.0,5.0,2.0,5.0,,,False,,0.1,,,,,,1.0,Dementia,0.0
42238,Ani ni Tsukeru Kusuri wa Nai! 4,7.49,"Slice of Life, Comedy, School",,兄に付ける薬はない！4,ONA,12.0,"Aug 5, 2020 to Oct 14, 2020",,,,"Fanworks, Imagineer",Web manga,3 min. per ep.,PG-13 - Teens 13 or older,1604.0,4483,12562,32,1015,5272,172,80,6023,376.0,478.0,1225.0,1486.0,452.0,138.0,36.0,13.0,7.0,14.0,2020-08-05,2020-10-14,False,30.7,0.0149,Bon,Fanworks,Mid,2020.0,2020.0,3.0,Slice of Life,0.0025
42246,S=13,,Dementia,,S＝13,Movie,1.0,"Dec, 1984",,,,,Original,4 min.,G - All Ages,11757.0,16916,88,1,1,64,0,4,19,2.0,1.0,,3.0,6.0,13.0,6.0,4.0,5.0,6.0,,,False,,0.0588,,,,,,1.0,Dementia,0.0114
42247,Oumagatoki,,"Music, Dementia",,逢魔が時,Movie,1.0,1985,,,,,Original,3 min.,R+ - Mild Nudity,11451.0,16924,89,0,1,65,0,4,19,2.0,,,4.0,13.0,9.0,5.0,4.0,3.0,4.0,,,False,,0.058,,,,,,2.0,Music,0.0
42248,Eizou (Kage),,"Dementia, Music",,映像（かげ）,Movie,1.0,1987,,,,,Original,8 min.,G - All Ages,13900.0,17021,80,0,3,55,0,4,18,2.0,,,5.0,4.0,4.0,9.0,3.0,3.0,6.0,,,False,,0.0678,,,,,,2.0,Dementia,0.0
42249,Tokyo Revengers,,"Action, Drama, School, Shounen",,東京リベンジャーズ,TV,,"Apr 11, 2021 to ?",Spring 2021,,,LIDENFILMS,Manga,,,,3494,22069,167,3,0,3,0,22063,2.0,,1.0,,,,,,,,2021-04-11,,False,,,,LIDENFILMS,Mid,2021.0,2020.0,4.0,Action,0.0076
42250,Bungou Stray Dogs Wan!,7.74,"Slice of Life, Comedy, Supernatural",,文豪ストレイドッグス わん！,TV,12.0,"Jan 13, 2021 to ?",Winter 2021,,,"Bones, Nomad",Manga,11 min. per ep.,PG-13 - Teens 13 or older,930.0,2581,39324,472,18177,10,627,520,19990,1414.0,866.0,1375.0,1517.0,612.0,263.0,66.0,32.0,16.0,37.0,2021-01-13,,False,35.56,0.9811,Bon,Bones,Top,2021.0,2020.0,3.0,Slice of Life,0.012
42256,Tonbo,,"Dementia, Music",,とんぼ,Movie,1.0,1988,,,,,Original,6 min.,R+ - Mild Nudity,12551.0,17188,66,0,1,47,0,3,15,3.0,1.0,,4.0,5.0,11.0,1.0,2.0,2.0,3.0,,,False,,0.06,,,,,,2.0,Dementia,0.0
42257,Gavora,,"Dementia, Music",,GAVORA,Movie,1.0,1989,,,,,Original,4 min.,R+ - Mild Nudity,14089.0,16946,87,0,2,57,0,5,23,2.0,2.0,4.0,3.0,9.0,6.0,3.0,3.0,1.0,5.0,,,False,,0.0806,,,,,,2.0,Dementia,0.0
42258,Spin,,"Dementia, Music",,SPIN,Movie,1.0,1993,,,,,Original,4 min.,G - All Ages,12218.0,17229,63,0,2,30,1,5,25,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,,5.0,,,False,,0.1429,,,,,,2.0,Dementia,0.0
42260,Ninja Collection,3.84,Supernatural,,忍者コレクション,TV,13.0,"Jul 13, 2020 to Oct 26, 2020",Summer 2020,"TV Tokyo, TV Tokyo Music",,"ILCA, DRAWIZ, Toho Interactive Animation",Original,4 min. per ep.,,10989.0,4513,12232,22,1275,2343,240,2424,5950,59.0,28.0,67.0,161.0,262.0,383.0,516.0,517.0,552.0,890.0,2020-07-13,2020-10-26,False,15.7,0.5085,Mauvais,ILCA,Mid,2020.0,2020.0,1.0,Supernatural,0.0018
42262,Enoshimans Spin-off: Kurage no Soudan,,Comedy,,えのしまんず SPIN OFF 『クラゲの相談』,Special,3.0,"Mar 1, 2019",,,,Oddjob,Original,3 min. per ep.,G - All Ages,13918.0,17107,77,0,3,45,0,12,17,3.0,,1.0,3.0,11.0,4.0,3.0,2.0,3.0,2.0,2019-03-01,,False,,0.2105,,Oddjob,Indie,2019.0,2010.0,1.0,Comedy,0.0
42263,Konglong Baobei Zhi Longshen Yongshi 2,,"Action, Sci-Fi, Adventure, Comedy, Kids",,恐龙宝贝之龙神勇士2,TV,52.0,"Oct 18, 2011 to ?",,,,,Original,15 min. per ep.,PG - Children,15133.0,17490,38,0,1,6,0,12,19,1.0,,,,1.0,1.0,,,,1.0,2011-10-18,,False,,0.6667,,,,2011.0,2010.0,5.0,Action,0.0
42264,Konglong Baobei Zhi Longshen Yongshi 3,,"Action, Sci-Fi, Adventure, Comedy, Kids",,恐龙宝贝之龙神勇士3,TV,52.0,2011 to ?,,,,,Original,20 min. per ep.,PG - Children,15136.0,17488,39,0,2,6,0,12,19,1.0,,,,2.0,,,,,1.0,,,False,,0.6667,,,,,,5.0,Action,0.0
42266,Wu Dong Qian Kun 2nd Season,7.6,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",,武动乾坤 第二季,ONA,12.0,"Jul 12, 2020 to Sep 20, 2020",,,,Motion Magic,Novel,25 min. per ep.,PG-13 - Teens 13 or older,1286.0,9539,1518,9,181,828,22,47,440,88.0,104.0,198.0,129.0,42.0,21.0,6.0,7.0,1.0,10.0,2020-07-12,2020-09-20,False,24.18,0.0537,Bon,Motion Magic,Indie,2020.0,2020.0,6.0,Action,0.0059
42267,Dubu Xiaoyao,6.43,"Action, Martial Arts",,独步逍遥,ONA,80.0,"Jun 18, 2020 to ?",,,,Soyep,Novel,12 min. per ep.,PG-13 - Teens 13 or older,6274.0,11163,748,4,416,1,32,68,231,19.0,14.0,25.0,44.0,24.0,18.0,5.0,8.0,5.0,8.0,2020-06-18,,False,18.48,0.9855,Moyen,Soyep,Indie,2020.0,2020.0,2.0,Action,0.0053
42268,Shouxi Yu Ling Shi,6.52,"Action, Fantasy",,首席御灵师,ONA,40.0,"Jun 20, 2020 to Oct 24, 2020",,,,Soyep,Original,10 min. per ep.,PG-13 - Teens 13 or older,5778.0,12104,503,2,121,136,24,54,168,13.0,8.0,17.0,34.0,27.0,10.0,6.0,3.0,6.0,2.0,2020-06-20,2020-10-24,False,17.62,0.2842,Bon,Soyep,Indie,2020.0,2020.0,2.0,Action,0.004
42271,Line,,Dementia,,LINE,Movie,1.0,1989,,,,,Original,4 min.,G - All Ages,15297.0,17299,58,0,2,38,0,3,15,1.0,,1.0,1.0,4.0,9.0,2.0,6.0,1.0,2.0,,,False,,0.0732,,,,,,1.0,Dementia,0.0
42272,Karasu,,Dementia,,鴉,Movie,1.0,1992,,,,,Original,4 min.,G - All Ages,14888.0,17274,61,0,2,35,1,4,19,,,1.0,1.0,2.0,9.0,2.0,2.0,5.0,3.0,,,False,,0.1026,,,,,,1.0,Dementia,0.0
42274,Kidou,,Dementia,,気動,Movie,1.0,1994,,,,,Original,4 min.,G - All Ages,14975.0,17393,50,0,2,32,1,4,11,1.0,,,2.0,4.0,4.0,5.0,3.0,,2.0,,,False,,0.1111,,,,,,1.0,Dementia,0.0
42275,Miminari,,Dementia,,耳鳴り,Movie,1.0,1995,,,,,Original,5 min.,R+ - Mild Nudity,15544.0,17306,57,0,2,34,1,4,16,,,1.0,1.0,5.0,5.0,4.0,4.0,,3.0,,,False,,0.1053,,,,,,1.0,Dementia,0.0
42276,Rain: Memory of Cloud. 1,,Dementia,,RAIN―MEMORY OF CLOUD. 1,Movie,1.0,1996,,,,,Original,4 min.,R+ - Mild Nudity,11675.0,17285,60,0,2,39,1,3,15,1.0,,1.0,3.0,3.0,10.0,3.0,3.0,1.0,3.0,,,False,,0.0714,,,,,,1.0,Dementia,0.0
42277,Yellow Fish,,Dementia,,YELLOW FISH,Movie,1.0,1998,,,,,Original,3 min.,R+ - Mild Nudity,12977.0,17342,54,0,2,36,0,4,12,,,,3.0,2.0,10.0,3.0,1.0,3.0,2.0,,,False,,0.1,,,,,,1.0,Dementia,0.0
42278,The Third Eye,,Dementia,,THE THIRD EYE,Movie,1.0,1999,,,,,Original,4 min.,R+ - Mild Nudity,12490.0,17312,58,1,2,39,0,4,13,,2.0,1.0,1.0,5.0,6.0,4.0,4.0,2.0,3.0,,,False,,0.093,,,,,,1.0,Dementia,0.0172
42279,Wind,,Dementia,,WIND,Movie,1.0,2000,,,,,Original,5 min.,G - All Ages,12827.0,17357,53,0,2,37,0,3,11,,1.0,,4.0,2.0,11.0,1.0,4.0,,2.0,,,False,,0.075,,,,,,1.0,Dementia,0.0
42280,Lotus,,Dementia,,LOTUS,Movie,1.0,2007,,,,,Original,3 min.,G - All Ages,15328.0,17327,57,0,2,39,1,3,12,,,1.0,4.0,4.0,6.0,4.0,3.0,1.0,4.0,,,False,,0.0714,,,,,,1.0,Dementia,0.0
